Number;Date;UID;Desc;Group;Cat
1168599;12.02.2022 19:33;8dd6e39a-09a7-4c00-bf50-c293a3b73a4e;Заменить петли для нависного замка в подвале у дворника ;Управление домом;Общие вопросы
1168654;13.02.2022 10:15;dc897e29-86fc-402f-a6fb-b34659a0ad21;Аварийное дерево около дома с обратной стороны. Обследовать и, возможно, спилить;Управление домом;Общие вопросы
1168687;13.02.2022 12:12;fe6bc411-d85b-4723-83e6-4ef7769b2ef1;Течь кровли в кухне по стене до 3 этажа. Составить АКТ о протопе;Управление домом;Общие вопросы
1168771;13.02.2022 18:49;0a6f1c59-9a4c-4485-a2ef-813b65f0b6f9;Вызов техника для составления акта о протечке;Управление домом;Общие вопросы
1168828;14.02.2022 8:10;7eef64ab-8331-40b8-91dd-6285ea6f943b;Течь кровли в кухню . Составить АКТ о протопе;Управление домом;Общие вопросы
1168835;14.02.2022 8:14;a720fc3e-977c-4a64-8b26-63ca17d98df0;Составить акт о течи с кровли в квартире;Управление домом;Общие вопросы
1168866;14.02.2022 8:41;29f15794-837d-4393-b8c2-f72a55aed39a;При чистки снега с кровли повредили антенну триколор. Составить АКТ;Управление домом;Общие вопросы
1168894;14.02.2022 9:08;e77939d2-f930-40df-84ba-08cc4e706b16;Убрать мусор с контейнеров. (целая свалка).;Управление домом;Общие вопросы
1168913;14.02.2022 9:23;29f15794-837d-4393-b8c2-f72a55aed39a;Протечка кровли (прихожая, над входной дверью в квартире и со стороны подъезда). Составить акт.;Управление домом;Общие вопросы
1168922;14.02.2022 9:27;a61f5fdd-2e1e-4a80-a212-2b8c72a63a49;В 3 подвале приварить ушко на входной двери.;Управление домом;Общие вопросы
1168935;14.02.2022 9:34;530314c2-29e1-4471-bbf1-58738a9e2859;Течь с кровли по стене вокруг окна в спальне. Составить АКТ о протопе;Управление домом;Общие вопросы
1168942;14.02.2022 9:39;38f8b40a-bb72-4828-a37d-101231ebba95;Сломался поручень для инвалидов;Управление домом;Общие вопросы
1169001;14.02.2022 10:31;1a17464f-4ce7-4d01-bd3e-f1f0cb135fe8;Протопили сверху (ванная, прихожая). Составить акт о протопе.;Управление домом;Общие вопросы
1169005;14.02.2022 10:35;89b11b07-5c3f-459a-819f-b6bc20330510;Провести осмотр чердачного помещения для выявления причины возникновения течи . Составить АКТ осмотра;Управление домом;Общие вопросы
1169008;14.02.2022 10:37;921036e5-b908-47d6-8fd8-2139a9d1e14c;Составить кат о протечке с кровли в под. №6;Управление домом;Общие вопросы
1169067;14.02.2022 11:43;592c0ef3-2239-4d8f-9d28-dd94d6633825;Не убирается подъезд.;Управление домом;Общие вопросы
1169069;14.02.2022 11:47;7eef64ab-8331-40b8-91dd-6285ea6f943b;Течь кровли в квартире. Составить акт .;Управление домом;Общие вопросы
1169075;14.02.2022 12:07;47a84439-bd30-45fd-af3f-cac6e7b64888;Не работают камеры видеонаблюдения на под.№ 1, В лифте 2 подъезда, камеры № 461, № 378;Управление домом;Общие вопросы
1169078;14.02.2022 12:09;47a84439-bd30-45fd-af3f-cac6e7b64888;Не работают камеры видеонаблюдения в под. № 1, в лифте под. №2, камера № 461 и №378;Управление домом;Общие вопросы
1169143;14.02.2022 13:35;871e8e87-2cda-497a-8e41-4468ab0ffc81;Отбить наледь на входе в 3 подъезд и посыпать песком.;Управление домом;Общие вопросы
1169180;14.02.2022 14:35;97b83abf-e200-4110-8825-2bf9e0ed184a;Установить замки на чердачных люках в 2-х подъездах.;Управление домом;Общие вопросы
1169212;14.02.2022 15:15;18602e43-f0f6-460b-9b05-bff037f87b45;При очистке кровли повредили подоконник комнатный. Составить акт. ;Управление домом;Общие вопросы
1169215;14.02.2022 15:20;2bd6a3be-2439-49de-9123-b79c9e6a2b6b;Течь с кровли на балкон и комнату-составить акт;Управление домом;Общие вопросы
1169271;14.02.2022 16:51;3305e947-6dbe-43ed-9e6e-c357f4c93b45;Убрать мусорные контейнеры.;Управление домом;Общие вопросы
1169328;14.02.2022 20:33;b13bba64-2e2c-4b47-91c1-5a741088977c;Укрепить решетки на окнах в подъезде шурупами;Управление домом;Общие вопросы
1169331;14.02.2022 21:07;672887d7-0883-4f0b-8cc1-b2cd24a85ada;Очистить окно от наледи в 3 подъезде . Срочно !;Управление домом;Общие вопросы
1169373;2022-02-15 08:13:26.037;933e7cdc-f44a-4145-9401-86f74580af56;Составить акт о протопе с кровли в квартире;Управление домом;Общие вопросы
1169381;15.02.2022 8:26;813328b0-58e7-4aa4-b5f6-c0fe8afbd7ed;Составить акт о протечке с кровли в зале.;Управление домом;Общие вопросы
1169417;15.02.2022 9:18;19e86cdf-083f-4f4f-a059-9d8caaa71132;Составить акт о протечке с кровли в комнате с балконом для возмещения ущерба;Управление домом;Общие вопросы
1169454;15.02.2022 10:10;592c0ef3-2239-4d8f-9d28-dd94d6633825;Не производится уборка в 1 подъезде в течение 2-х месяцев, оплата начисляется;Управление домом;Общие вопросы
1169463;2022-02-15 10:21:16.098;6c3edadb-3466-4106-9cfb-adf1cc4d6ed0;Составить акт о протечке с верх. этажа;Управление домом;Общие вопросы
1169468;15.02.2022 10:35;e0770876-f2d7-455f-868b-bce735419c17;Составить акт о течи с кровли в квартиру;Управление домом;Общие вопросы
1169499;15.02.2022 11:12;1ffbc894-9192-48ca-91c6-fd724087f909;Составить акт о том, что глыба льда с крыши упала и пробила крышу балкона;Управление домом;Общие вопросы
1183580;15.02.2022 11:59;25b3e376-bcfc-4926-9476-a32910a9c5de;Составить акт о протечке с кровли в кухне для возмещения ущерба;Управление домом;Общие вопросы
1183593;15.02.2022 12:23;2bd6a3be-2439-49de-9123-b79c9e6a2b6b;составить акт о протечке с кровли в квартире ;Управление домом;Общие вопросы
1183604;15.02.2022 12:48;fe6bc411-d85b-4723-83e6-4ef7769b2ef1;составить акт о протопе с кровли в квартире для возмещения ущерба;Управление домом;Общие вопросы
