Number;Date;UID;Desc
1365261;28.02.2023 8:52;1036cd12-c222-4eff-963f-c1e4307d3b88;Устранить посторонний шум при движении лифта между 4 и 3 этажами во втором подъезде.
1365263;28.02.2023 8:53;92a6d9c7-6251-43ff-a6f1-10eb04b138dc;4 под. 1 этаж- ремонт или замена светильника-тускло светит
1365266;28.02.2023 8:57;c8213785-6689-4736-8576-77e3539d50d6;Опломб. сч. ХВС.
1365268;28.02.2023 8:58;b58cf9fa-b2fb-45c1-9b2d-72b1023b9750;Устранить течь с кровли в коридоре квартиры.
1365275;28.02.2023 8:59;b58cf9fa-b2fb-45c1-9b2d-72b1023b9750;Составить акт о течи с кровли в квартиру
1365277;28.02.2023 9:02;ccaf80ae-2c1f-45fc-8146-21b1f5b1305b;При выключении автомата счетчик все равно крутит. Проверить квартиры № 40 № 26, чтобы определить нет ли подключения с их стороны к сч. кв. №39.
1365280;28.02.2023 9:08;22fc0c7f-0385-49c0-9127-3fee8ee1d9bb;Течь с кровли в комнате-устранить проблему.
1365281;2023-02-28 09:09:19.032;22fc0c7f-0385-49c0-9127-3fee8ee1d9bb;Составить акт о течи с кровли в квартиру
1365282;28.02.2023 9:09;5b5d0f68-23fa-4b4e-beb8-1bf1c679e4ea;Очистить придомовую территорию от снега.
1365285;28.02.2023 9:14;ad97b8ee-4aa8-4293-a820-2249bf190ca8;Во втором подвале нет освещения. 
1365291;28.02.2023 9:20;9046e370-fa2d-439a-aeb2-21102eca4fff;Замер темп. ГВС
1365292;2023-02-28 09:20:05.009;fac62be6-5a01-4e04-a5d8-48373da790b2;Течет кровля на кухне по стене. Устранить течь, очистить крышу от снега и наледи.
1365298;28.02.2023 9:25;47be641e-09b3-4249-8df0-2403da2e1bd0;Очистить кровлю всего дома от снега и наледи. На 5 эт. течет с крыши на электрощиток.
1365312;28.02.2023 9:35;82c2ad6e-27db-4541-8e5d-00163bbe622e;Очистить крышу и козырьки над подъездами от снега и наледи.
1365321;28.02.2023 9:38;b4770cc7-3ddb-459a-925b-7788a7741b6a;Проверить ДВК-доступ будет после 17-00 сегодня
1365324;28.02.2023 9:40;cfa0b7d5-262f-4f16-bb23-c9bc7119d2d5;Течь с кровли на кухне и в комнате, где балкон. Устранить течь, очистить крышу от снега.
1365340;28.02.2023 9:49;c9ea8d70-af7c-44d0-9502-6d0247b7889e;Остыли батареи во всей квартире.
1365347;28.02.2023 9:52;84e00017-87df-4208-8884-7fba89c35724;Течь с кровли в квартиру-устранить проблему
1365348;28.02.2023 9:53;84e00017-87df-4208-8884-7fba89c35724;Составить акт о течи с кровли в квартиру
1365354;28.02.2023 9:56;be24280b-3eb6-4a6d-861c-90275e8ba270;Х/З и Х/Б на кухне
1365362;28.02.2023 10:00;532f1234-a77f-454b-817e-3143d73104b0;Чуть теплые батареи в квартире. Составить АКТ о температуре в квартире.
1365375;2023-02-28 10:14:07.038;64c10749-b7c8-4dc5-8f9d-b7f1002c8dea;Остыли батареи во всей квартире.
1365380;28.02.2023 10:16;64c10749-b7c8-4dc5-8f9d-b7f1002c8dea;Нет отопления во всем доме.
1365387;28.02.2023 10:22;f51ae43f-ed62-4a9c-a84a-31f0ea1c23a0;В мусоропроводе на 3 этаже заделать отверстие. 
1365394;28.02.2023 10:41;e637470f-6fd2-41fc-94af-7c7a83a66b60;Нет тяги в ДВК на кухне, не зажигается газ. колонка во время ветра.
1365397;2023-02-28 10:45:08.090;c1cb2572-87f2-4f52-8d19-5f369510b1e5;Проверить исправность эл/щитка после протопа с верх. этажа
1365402;28.02.2023 10:51;78bcccc8-c695-4bb0-aaad-39d8b29d096c;Течь с кровли в кв.№16/20, 14/17-на правой стороне дома
1365409;28.02.2023 11:01;ae9b423a-3e20-48c5-803c-1f3631b40e05;Убавить темп. ЦО в доме до расхода 7,5 кубов
1365410;28.02.2023 11:03;5b5d0f68-23fa-4b4e-beb8-1bf1c679e4ea;Опломб. сч. ХВС
1365413;28.02.2023 11:07;9d084ea2-3b5d-4741-9e2e-cab74f873966;Плохо убирается придомовая территория-тротуарные плитки не чистятся, а только посыпаются песком.
1365418;2023-02-28 11:12:09.058;5f150ce4-dbcc-4cbf-9adb-dde8d4c05aba;Опломб. сч. ХВС
1365420;28.02.2023 11:13;c07cab2c-34d7-47b8-bbc8-b43b1421ee42;Застряли в лифте 2 подъезда
1365422;28.02.2023 11:18;14c9c478-464a-412c-ba80-1be12c132f57;Не открывается дверь из квартиры по звонку с панели. Замена трубки.
1365426;28.02.2023 11:25;9124a718-2be2-4b26-bc13-89740d4ce4f4;Плохо установлена пломба на сч. ХВС, нужна повторная опломбировка счетчика. 
1365427;28.02.2023 11:26;64c10749-b7c8-4dc5-8f9d-b7f1002c8dea;Во всей квартире с утра остыли батареи
1365429;28.02.2023 11:30;328bab39-4345-422a-bc6c-7828bbbb152a;Кап. течь батареи и сбросного крана на сист. ЦО.
1365431;28.02.2023 11:33;fce2db74-28a4-4eac-95a6-c1269270601c;В подъезде со стороны Пульса на 4 этаже не плотно закрывается дверь лифт. кабины.
1365454;28.02.2023 12:06;62f5beff-2753-490c-8115-01cfa320ee40;Опломб. сч. ХВС
1365456;28.02.2023 12:09;86bca579-b588-4f5b-8d3e-4c32a0ad027f;Очистить от льда придомовую территорию, очень скользко.
1365464;28.02.2023 12:21;1d560926-0842-47a4-be01-0c769b993dbe;Изготовить 1 ключ к двери домофона.
1365467;28.02.2023 12:26;8cfd342c-30c0-43ac-a2ca-47c1f659fe34;Очистить крышу от снега и наледи.
1365469;28.02.2023 12:33;5b5d0f68-23fa-4b4e-beb8-1bf1c679e4ea;Очистить всю кровлю  от снега и наледи
1365470;28.02.2023 12:33;1c78d58b-532c-4de5-bfe2-5546ccbd9fc6;Электросчетчик неисправен, цифры не меняются. Вызвать контролера.
1365472;28.02.2023 12:41;9d084ea2-3b5d-4741-9e2e-cab74f873966;Не работает трубка умного домофона
1365473;28.02.2023 12:54;66dc46f7-cf35-4d62-ad58-8e23c10d2cc3;Со ст. подъездов дома посыпать песком пешеходные дорожки на придомовой территории
1365485;28.02.2023 13:17;9d084ea2-3b5d-4741-9e2e-cab74f873966;Плохая слышимость в трубке домофона и посторонний шум.
1365488;28.02.2023 13:21;21a3a182-46c1-4ba7-bc91-1512b1197bea;Замер темп. режима ГВС
1365491;28.02.2023 13:40;4b2b2754-09df-4616-9b0b-5b864ff41b99;Во втором подъезде протекла крыша, течет в подъезде рядом с кв.№33. Очистить крышу от снега.
1365493;2023-02-28 13:47:21.075;9d084ea2-3b5d-4741-9e2e-cab74f873966;Изготовить 2 ключа к двери домофона.
1365498;28.02.2023 13:54;1879e2fc-f508-41c2-9300-7fdfcf02c033;Опломб. сч. ХВС
1365500;28.02.2023 13:57;250821bd-8162-4fa0-90a2-77151e6ce4b7;Не убран снег : проез. часть, вх. группа, крыльцо. Коллейность, травмоопасность. Скамейки не очищены. Произвести независимую экспертизу. Данные экпертизы, фото и видео фиксацию приложить к Акту. Копию Акта - заявителю
1365505;28.02.2023 14:02;2cd44e63-f118-4634-829d-3d8b800e7a3f;Поменять розетку в процедурном кабинете.
1365507;28.02.2023 14:04;b6c5e5ca-0204-42b8-8e64-1ecda762bffb;Течь с кровли на крыльцо примыкающее к нежилому помещению ( с торца дома ).
1365513;28.02.2023 14:08;b6c5e5ca-0204-42b8-8e64-1ecda762bffb;" Течь с кровли с торцевой ст. дома в помещ. офиса ""ХОТЕЙ"". в месте соединения крыльца и стены через щель попадает вода-помещение и посетителей заливает водой."
1365524;2023-02-28 14:16:52.048;e87b2cfa-6159-4aa2-b789-3974a01e0b0a;Убрать наледь с тротуаров и обработать песко-соляной смесью всю прид. тер.
1365525;2023-02-28 14:17:52.075;dfdcc2f6-f41c-4a2c-bf73-6caaa7e4e678;Опломб. сч. ГВС
1365527;28.02.2023 14:19;29f15794-837d-4393-b8c2-f72a55aed39a;Течь с кровли на кухне над газовой плитой-составить акт
1365530;28.02.2023 14:21;4593c91a-8b75-46e4-83e5-557d730abea0;Х/Б в кухне и в спальне со вчерашнего дня.
1365531;28.02.2023 14:23;2a896c8b-4d2b-41ae-9a92-54e95fbd0ee4;Очистить прид. тер. от снега и наледи. обработать песко-соляной смесью.
1365534;28.02.2023 14:28;e0fa6e5a-8a6a-4ea2-a984-b45b156c5d45;Течь с кровли в санузле. Очистить снег с кровли.
1365550;28.02.2023 14:57;f5d57ae5-3807-498a-a18e-188fdd3262f1;Опломб. сч. ХВС
1365555;28.02.2023 15:00;86bca579-b588-4f5b-8d3e-4c32a0ad027f;Не убирается придомовая территория. Сплошной лед не посыпан песком
1365562;28.02.2023 15:08;e40aaac8-af24-47ac-a9e9-3082a04490c9;Во 2 подъезде на 5 этаже сильная течь. Заливает эл/щиток. он дымится и искрит
1365565;28.02.2023 15:13;834d6c53-9c7f-41a7-aa0b-a67cf9ffbfc2;Опломб. сч. ХВС
1365574;28.02.2023 15:41;1a17464f-4ce7-4d01-bd3e-f1f0cb135fe8;Застряли в лифте 1 подъезда
1365576;28.02.2023 15:44;a649e12e-99d1-4ce1-b273-1f972f6e7bf9;Не работает домофон.
1365588;28.02.2023 15:56;89047c9b-b64c-4839-80c5-de8d47312c7e;Вставить патрон в бра.
1365596;28.02.2023 16:03;14dd4248-dac7-4584-b0e4-8d25a1e72d24;Очистить от снега. наледи дорожку от 2 подъезда к соседнему дому-выход со двора
1365601;28.02.2023 16:05;7aab3aa6-2613-46db-add9-2ca424b0cd46;Х/З
1365619;28.02.2023 16:23;5f150ce4-dbcc-4cbf-9adb-dde8d4c05aba;Опломб. сч. ХВС
1365625;28.02.2023 16:36;8824571e-c53b-4c21-a027-9b48ae1ed697;Очистить козырьки  над входом в подъезды от снега.
1365629;28.02.2023 16:49;a7b47294-1158-461b-aed6-2dc403565b44;Течь с кровли в спальне продолжается в течении двух дней.
1365633;2023-02-28 16:56:06.002;871e8e87-2cda-497a-8e41-4468ab0ffc81;Х/Б на кухне и Х/З
1365638;2023-02-28 17:27:09.079;7eeddb9d-3ade-494e-b647-a6afad661de0;Х/Б в кухне, периодически остывают.
1365643;28.02.2023 17:58;7ec60331-45a0-4e5d-9b0c-cbb79880321b;Пропало электричество на этаже.
1365646;28.02.2023 18:03;e5383b23-924c-4843-8975-3b1b36e76d2b;Не работает домофон.
1365650;28.02.2023 18:17;cfa0b7d5-262f-4f16-bb23-c9bc7119d2d5;В первом подъезде со второго по пятые этажи нет света. Не работает выключатель
1365651;28.02.2023 18:19;871e8e87-2cda-497a-8e41-4468ab0ffc81;Х/Б на кухне и Х/З ЛВП.
1365655;28.02.2023 18:26;05cebd67-8862-4eaf-95db-6ad109967806;Сломался лифт в подъезде со стороны магазина МЯСО
1365657;28.02.2023 18:30;871e8e87-2cda-497a-8e41-4468ab0ffc81;Х/Б на кухне и Х/З 
1365659;28.02.2023 18:39;c224e369-a729-43e8-a27d-a08d9349a9ce;Прочистить ливневки по периметру дома
1365661;2023-02-28 18:50:24.032;98ad88a0-2265-4075-a2e4-11883e6bbb90;Нет света в квартире.
1365665;28.02.2023 19:11;f4089d3b-a313-4a7e-8432-9aa2441cd87d;Х/Б в  маленькой спальне по стояку.
1365667;28.02.2023 19:27;b58cf9fa-b2fb-45c1-9b2d-72b1023b9750;Течь с крыши  в кв. 69,70,71,72. Прочистить ливневки.
1365673;28.02.2023 19:55;c7b6f761-3317-4bb4-91a3-3c71dcb1fccf;нет света в квартире
